,season,subcol,bandnumb,banded,ch_bandnumb,notes,colony,location,CLEANsubcol,chickNO,FinalCHsize,begin,result,result_st,result_dt,chick1size,chick2size,empty_dt,ad1,ad2,note,final_subcol,status,nuch,final_ch1size,final_ch2size,nestpos,year,final_date,initials,final_notes,X,start_dt,dfdate,MLE_notes
267,1314,NA,45846,1,NA,NA,CROZ,L,NA,45846_1,PA,2E,CR1,CR,1/17/2014,NA,NA,NA,45846,UB,ACCEL/GROWTH STUDY. 1 CH LOST EARLY BR. OTHER CH SEEN MULTIPLE TIMES DURING CR,,BR,1,PA,,2,2014,1/5/2014,AV,PINEAPPLE SIZE CHICK,108,11/1/2011,796,1 CHICK DEAD EARLY
270,1314,NA,46335,1,NA,NA,CROZ,M,7,46335_2,GF,2E,CR2,CR,1/17/2014,NA,NA,NA,46335,UB,CHX FT'ED. BOTH SEEN IN CR,7,BR,2,GF,GF,0,2014,1/11/2014,MM,GRAPEFRUIT SIZE CHICKS,118,11/1/2011,802,
277,1314,NA,47010,1,NA,NA,CROZ,M,19,47010_1,PA,1E,CR1,CR,1/17/2014,NA,NA,NA,47010,UB,CH FT'ED. SEEN SEVERAL TIMES IN CR,19,BR,1,PA,,0,2014,1/8/2014,AM,PINEAPPLE SIZE CHICK,160,11/1/2011,799,
278,1314,NA,47029,1,65220,NA,CROZ,M,19,47029_1,GF,2E,CR1,CR,1/17/2014,NA,NA,NA,47029,UB,"1E/C LOST LATE INC OR EARLY BR. OTHER CH FT'ED, SEEN SEV TIMES IN CR. ALSO HAD NON-NATAL EGG BRIEFLY",19,G,1,GF,,0,2014,1/8/2014,AM,LARGE GRAPEFRUIT SIZE CHICK,166,11/1/2011,799,ONLY 1 CHICK
281,1314,NA,42118,1,NA,NA,CROZ,M,WB2,42118_1,MEL,1E,CR1,CR,1/17/2014,NA,NA,NA,42118,UB,FT CH SEEN IN CR MULTIPLE TIMES,WB2,BR,1,MEL,,0,2014,1/5/2014,AS,CH MELON SIZE,44,11/1/2011,796,ONLY 1 CHICK
282,1314,NA,43575,1,NA,NA,CROZ,M,4A,43575_1,GF,2E,CR1,CR,1/17/2014,NA,NA,NA,43575,UB,FT CH SEEN IN CR MULTIPLE TIMES,4A,BR,1,GF,,0,2014,1/11/2014,AS,UB ON. CH LARGE GRAPEFRUIT SIZE,49,11/1/2011,802,ONLY 1 CHICK
286,1314,NA,48000,1,NA,NA,CROZ,M,6A,48000_1,GF,1E,CR1,CR,1/17/2014,NA,NA,NA,48000,UB,ACCEL/GROWTH STUDY. CH SEEN SEV TIMES IN CR BUT EVENTUALLY FOUND DEAD 1/26,6A,BR,1,GF,,0,2014,1/5/2014,MM,GRAPEFRUIT SIZE CHICK,201,11/1/2011,796,SEEN IN CR 1/17
289,1314,NA,48445,1,65342,NA,CROZ,M,33,48445_1,PA,1E,CR1,CR,1/17/2014,NA,NA,NA,48445,UB,ACCEL/GROWTH STUDY. CH SEEN SEV. TIMES IN CR,33,G,1,PA,,0,2014,1/11/2014,AM,SMALL PINEAPPLE SIZE CHICK,232,11/1/2011,802,ONLY 1 CHICK
290,1314,NA,48391,1,NA,NA,CROZ,M,20,48391_1,GF,1E,CR1,CR,1/17/2014,NA,NA,NA,48391,UB,ACCEL/GROWTH STUDY. CH SEEN SEV. TIMES IN CR,20,BR,1,GF,,0,2014,1/5/2014,AM,GRAPEFRUIT SIZE CHICK,218,11/1/2011,796,ONLY 1 CHICK
292,1314,NA,48474,1,NA,NA,CROZ,M,14A,48474_1,GF,2E,CR8,CR,1/17/2014,NA,NA,NA,48474,UB,CHX FT'ED. 1 CH SEEN IN CR,14A,BR,2,GF,GF,0,2014,1/5/2014,AM,GRAPEFRUIT SIZE CHICKS,233,11/1/2011,796,ONLY ONE SEEN IN CR
294,1314,NA,48611,1,65320,NA,CROZ,M,19,48611_1,PA,1E,CR1,CR,1/14/2014,NA,NA,NA,48611,UB,ACCEL/GROWTH STUDY. CH SEEN SEV. TIMES IN CR,19,BR,1,PA,,0,2014,1/2/2014,AM,PINEAPPLE SIZE CHICK,245,11/1/2011,793,NOT FOUND ON 1/17
295,1314,NA,48748,1,65442,NA,CROZ,M,16-22,48748_1,PA,1C,CR1,CR,1/17/2014,NA,NA,NA,48748,UB,CH FT'ED. SEEN IN CR,16/22,BR,1,PA,,1,2014,1/5/2014,AM,SMALL PINEAPPLE SIZE CHICK,251,11/1/2011,796,
296,1314,NA,48783,1,65288,NA,CROZ,M,20,48783_1,PA,1E,CR1,CR,1/17/2014,NA,NA,NA,48783,UB,CH FT'ED. SEEN IN CR,20,G,1,PA,,0,2014,1/8/2014,AM,PINEAPPLE SIZE CHICK. CH FT'ED 1/6,258,11/1/2011,799,
302,1314,NA,49184,1,NA,NA,CROZ,M,32,49184_1,PA,1E,CR1,CR,1/14/2014,NA,NA,NA,49184,UB,CH FT'ED. SEEN IN CR,32,BR,1,GF,,0,2014,1/11/2014,AM,A GRAPEFRUIT AND A HALF SIZE CHICK,286,11/1/2011,802,
304,1314,NA,49336,1,65322,NA,CROZ,M,33-35,49336_1,GF,1E,CR1,CR,1/26/2014,NA,NA,NA,49336,UB,CH FT'ED. SEEN IN CR BUT ONLY ~1kg,34/35,BR,1,GF,,0,2014,1/5/2014,AM,GRAPEFRUIT SIZE CHICK,294,11/1/2011,796,
306,1314,NA,49575,1,NA,NA,CROZ,M,5,49575_1,MEL,2E,CR8,CR,1/14/2014,NA,NA,NA,49575,UB,"BIGGER CH FT'ED. SEEN IN CR. SMALLER CH TOO SMALL TO FT, LIKELY DIDN'T SURVIVE LONG EVEN IF MADE IT TO CR",5,BR,2,MEL,LEM,0,2014,1/8/2014,MM,FISHTAGGED LARGER CHICK. SMALL CHICK IS LEMON SIZE.,319,11/1/2011,799,ONLY LARGER CH FT
312,1314,NA,44211,0,NA,NA,CROZ,M,8,44211_1,GF,2E,FAIL?,BR,1/8/2014,NA,NA,NA,44211,UB,CH LAST SEEN 1/9 10 D.O. AND GRAPEFRUIT SIZE WHEN FT'D. FT CH NEVER SEEN AFTER 1/9.,8,BR,1,GF,,0,2014,1/8/2014,AS,CH GRAPEFRUIT SIZE,68,11/1/2011,799,
313,1314,NA,45124,0,NA,NA,CROZ,M,WB2,45124_2,GF,2E,CR2,CR,1/17/2014,NA,NA,NA,45124,UB,ACCEL/GROWTH STUDY. 2 CH FT'D AND SEEN IN CR. CH-B FOUND DEAD 1/11 AFTER CR.,WB2,G,2,PA,GF,0,2014,1/5/2014,AS,UB ON. FT CHX SEEN. GRAPEFRUIT (001/010) AND PINEAPPLE (001/011) SIZE,98,11/1/2011,796,1 CHICK DIED IN CRECHE
314,1314,NA,46581,1,NA,NA,CROZ,M,8,46581_1,GF,1C,CR1,CR,1/14/2014,NA,NA,NA,46581,UB,NEST FOUND WITH ONE LEMON SIZE CH. FT CH SEEN IN CR SEVERAL TIMES,8,BR,1,GF,,0,2014,1/2/2014,AS,CHICK SIZE OF LARGE GRAPEFRUIT,127,11/1/2011,793,"ONLY 1 CHICK, NOT FOUND ON THE 17TH"
318,1314,NA,50395,1,NA,NA,CROZ,M,23,50395_1,PA,1C,CR1,CR,1/17/2014,NA,NA,NA,50395,UB,CH FT'ED. SEEN IN CR. SLIGHTLY DODGY NESTCHECK DATA.,23,BR,1,PA,,3,2014,1/8/2014,AM,SMALL PINEAPPLE SIZE CHICK,392,11/1/2011,799,
319,1314,NA,50427,1,NA,NA,CROZ,M,5,50427_1,PA,8E,CR1,CR,1/17/2014,NA,NA,NA,50427,UB,"CH FT'ED, SEEN SEV. TIMES IN CR. PROB'LY ONLY EVER 1 E/C",5,BR,1,PA,,0,2014,1/5/2014,MM,SMALL PINEAPPLE SIZE CHICK. CHICK WAS FISHTAGGED. BAND ON ADULT WAS FIXED.,396,11/1/2011,796,
320,1314,NA,50625,1,NA,NA,CROZ,M,7,50625_1,PA,1E,CR1,CR,1/17/2014,NA,NA,NA,50625,UB,CH FT'ED. SEEN IN CR,7,BR,1,GF,,0,2014,1/5/2014,MM,GRAPEFRUIT SIZE CHICK,401,11/1/2011,796,
322,1314,NA,50696,1,65207,NA,CROZ,M,20,50696_1,PA,2E,CR1,CR,1/17/2014,NA,NA,NA,50696,UB,1E LOST. CH FT'ED AND SEEN IN CR,20,G,1,PA,,0,2014,1/11/2014,AM,PINEAPPLE SIZE CHICK,407,11/1/2011,802,
324,1314,m9-10,50781,0,NA,NA,CROZ,M,9-10,50781_1,GF,,UNK,BR,1/15/2014,NA,NA,NA,50781,UB,"ACCEL DEPL 1/2. BB SEEN ONCE BRIEFLY AFTER BUT COULDN'T RETR. CH CONTINUED TO GROW AND BE BR BY UB, BUT STILL <1kg WHEN LAST SEEN 1/14",9-10,BR,1,GF,,0,2014,1/15/2014,AM,GRAPEFRUIT AND A HALF SIZE CHICK,419,11/1/2011,806,"NEVER SEEN IN CR, NOT SURE FT"
325,1314,NA,46678,1,65274,NA,CROZ,M,4,46678_1,GF,2E,CR1,CR,1/17/2014,NA,NA,NA,46678,UB,ACCEL/GROWTH STUDY. FT CH-A SEEN IN CR MULTIPLE TIMES. CH-B FOUND DEAD IN NEST ON 12/27,4,G,1,GF,,0,2014,1/11/2014,AS,UB ON. FT CH (101/111) LARGE GRAPEFRUIT SIZE JUST OUTSIDE NEST,141,11/1/2011,802,CH2 DEAD IN NEST
326,1314,NA,47594,1,NA,NA,CROZ,M,3,47594_2,PA,2E,CR2,CR,1/17/2014,NA,NA,NA,47594,UB,ACCEL/GROWTH STUDY. BOTH CH SEEN IN CR MULTIPLE TIMES BUT CH-B NOT SEEN AFTER 1/25 (CHECKED SEVERAL DAYS),3,G,2,PA,PA,0,2014,1/8/2014,AS,2 PINEAPPLE SIZE CHICKS. FT 101/010 AND 110/010,176,11/1/2011,799,BOTH SEEN ON 1/17
327,1314,NA,48881,0,NA,NA,CROZ,M,3,48881_1,GF,8E,CR1,CR,1/11/2014,NA,NA,NA,48881,UB,LIKELY HAD 2 EGGS. 2 CH SEEN BEING BROODED ON  1/2. FT CH SEEN IN CR ONLY ONCE ~ 18 D.O. AND LARGE GRAPEFRUIT SIZE,3,BR,1,GF,,0,2014,1/8/2014,AS,BNR. GRAPEFRUIT SIZE CH,265,11/1/2011,799,ONLY SEEN IN CR 1/11
328,1314,NA,49472,1,NA,NA,CROZ,M,3,49472_1,GF,2E,CR1,CR,1/17/2014,NA,NA,NA,49472,UB,FT CH-A SEEN IN CR MULTIPLE TIMES. LAST SEEN PINEAPPLE SIZE AND 25 DO. CH-B LIKELY DEAD 1/5.,3,BR,1,GF,,0,2014,1/8/2014,AS,BNR. LARGE GRAPEFRUIT SIZE CHICK,301,11/1/2011,799,2ND CH DIED IN NEST
329,1314,NA,49670,1,NA,NA,CROZ,M,3,49670_1,GF,2E,CR1,CR,1/17/2014,NA,NA,NA,49670,UB,CH-B MISSING BEFORE FT'D. FT CH-A SEEN IN CR SEVERAL TIMES. LAST SEEN GRAPEFRUIT SIZE AT 25 DO. COULD NOT FIND FOR BANDING,3,BR,2,GF,OR,0,2014,1/8/2014,AS,1 GRAPEFRUIT AND 1 ORANGE SIZE CHICK. RSO,324,11/1/2011,799,ONLY LARGER CH FT
330,1314,NA,49766,1,NA,NA,CROZ,M,4B,49766_1,PA,1E,CR1,CR,1/17/2014,NA,NA,NA,49766,UB,FT CH SEEN MULTIPLE TIMES IN CR. LAST SEEN LARGE PINEAPPLE SIZE AT 29 DO. COULD NOT FIND FOR BANDING,4B,BR,1,PA,,0,2014,1/8/2014,AS,PINEAPPLE SIZE CH,331,11/1/2011,799,
331,1314,NA,49877,0,NA,NA,CROZ,M,4,49877_1,GF,1E,CR1?,BR,1/11/2014,NA,NA,NA,49877,UB,FT CH LAST SEEN 14 D.O. LARGE GRAPEFRUIT SIZE. NEVER SAW FT IN CR.,4,BR,1,GF,,0,2014,1/11/2014,AS,UB ON. LARGE GRAPFRUIT SIZE CH,340,11/1/2011,802,
332,1314,NA,50054,1,65382,NA,CROZ,M,3A,50054_1,MEL,2E,CR8,CR,1/17/2014,NA,NA,NA,50054,UB,ACCEL/GROWHT STUDY. FT CH-A SEEN IN CR MULTIPLE TIMES. CH-B LAST SEEN ~12 D.O. AND LARGE ORANGE SIZE. FT CH-B NEVER SEEN IN CR,3A,BR,2,MEL,OR,0,2014,1/5/2014,AS,CH A MELON SIZE. CH B LARGE ORANGE SIZE,366,11/1/2011,796,ONLY 1 CHICK SEEN IN CR
333,1314,NA,50151,1,65223,NA,,M,8,50151_1,GF,2E,CR2?,CR,1/27/2014,NA,NA,NA,50151,UB,"FT CH-A SEEN IN CR MULTIPLE TIMES, BANDED 65223. CH-B FOUND DEAD AT ~15 D.O. MAY HAVE CR THEN DIED.",8,BR,2,GF,OR,0,2014,1/8/2014,AS,1 GRAPEFRUIT AND 1 ORANGE SIZE CHICK,369,11/1/2011,799,
334,1314,NA,50198,1,NA,NA,CROZ,M,MIS,50198_1,GF,2E,CR1,CR,1/17/2014,NA,NA,NA,50198,UB,FT CH-A SEEN IN CR MULTIPLE TIMES. CH-B FOUND DEAD @ ~ 16 D.O. COULD NOT FIND CH-A FOR BANDING. BB SEEN STANDING AROUND LATE WITH NO CH,MIS,BR,2,GF,OR,0,2014,1/5/2014,AS,CH A LARGE GRAPEFRUIT SIZE. CH B SMALL ORANGE SIZE,374,11/1/2011,796,
336,1314,NA,50236,0,NA,NA,CROZ,M,3,50236_1,GF,2C,CR1?,G?,1/11/2014,NA,NA,NA,50236,UB,CH-B GONE AFTER ~ 10 DAYS. FT CH-A MAY HAVE CR BUT NEVER SAY FT IN CR. BB SEEN AT NEST ALONE TWICE  AFTER CH-A LAST SEEN.,3,BR,1,GF,,0,2014,1/8/2014,AS,BNR. SM GRAPEFRUIT SIZE CH.,379,11/1/2011,799,"2ND CHICK LOST EARLY, 1 CH CR THEN FAIL"
338,1314,NA,50833,1,NA,NA,CROZ,M,8,50833_1,GF,2E,CR1,CR,1/17/2014,NA,NA,NA,50833,UB,FT CH-A SEEN MULTIPLE TIMES IN CR. LAST SEEN LARGE PINEAPPLE SIZE@ ~28 D.O. CH-B MISSING AT ~ 14 D.O.,8,BR,1,GF,,0,2014,1/8/2014,AS,CH LARGE GRAPEFRUIT SIZE,422,11/1/2011,799,ONLY 1 CH CR
339,1314,NA,51159,0,NA,NA,CROZ,M,8,51159_1,GF,1E,FAIL,BR,1/8/2014,NA,NA,NA,51159,UB,CH LAST SEEN 13 D.O. AND GRAPEFRUIT SIZE. MISSING THE DAY AFTER FT'D. NEVER SEEN IN CR.,8,BR,1,GF,,0,2014,1/8/2014,AS,CH GRAPEFRUIT SIZE,458,11/1/2011,799,NEVER SEEN IN CR
340,1314,NA,69773,0,NA,NA,CROZ,M,3A,69773_1,OR,1E,CR1,CR,1/12/2014,NA,NA,NA,69773,UB,ACCEL/GROWTH STUDY. CH MEASURED IN CR AT ~14 D.O. ONLY 335g. NEVER SEEN AFTER. LIKELY FAILED AFTER CR,3A,BR,1,OR,,0,2014,1/11/2014,AS,FT CH SIZE OF LARGE ORANGE,553,11/1/2011,802,CR BUT FAIL
344,1314,NA,51011,0,NA,NA,CROZ,L,NA,51011_1,LEM,2E,FAIL,FAI,12/24/2013,NA,NA,NA,51011,UB,LOST SHORTLY AFTER HATCHING,,BR,1,LEM,,1,2013,12/22/2013,AV,LEMON SIZE CHICK,955,11/1/2011,782,
345,1314,NA,51089,1,NA,NA,CROZ,L,NA,51089_1,PA,2E,CR1,CR,1/17/2014,NA,NA,NA,51089,UB,ACCEL/GROWTH STUDY. 1CH LOST EARLY. OTHER WAS SEEN IN CR UNTIL 1/17 THEN NOT REFOUND.,,BR,1,PA,,1,2014,1/5/2014,AV,PINEAPPLE SIZE CHICK,451,11/1/2011,796,2ND CH DIED IN NEST
347,1314,NA,51213,1,NA,NA,CROZ,M,5,51213_1,PA,8E,CR1,CR,1/17/2014,NA,NA,NA,51213,UB,"CH FT'D, SEEN IN CR. ONLY EVER 8 OR 9 EGGS, THEN 1 CH",5,BR,1,PA,,0,2014,1/5/2014,MM,PINEAPPLE SIZE CHICK,464,11/1/2011,796,
,1213,NA,44436,0,NA,,CROZ,M,5,44436_2,MEL,2E,CR8,CR,1/21/2013,,,,44436,UB,FISH TAGGED CHICK BANDED,,G,2,PA,MEL,0,2013,1/10/2013,ELP,UB. PINEAPPLE AND >> GRAPEFRUIT,,11/1/2011,436,
,1213,NA,44567,0,NA,,CROZ,N,4,44567_2,GF,2E,CR1,CR,2/1/2013,,,,44567,UB,1 FISH TAG CHICK FOUND DEAD. OTHER WAS 2400G ON 2/1,,G,2,PA,GF,0,2013,1/9/2013,AV,1 GRAPEFRUIT SIZE; 1 > PINEAPPLE SIZE; FISH TAGS SEEN ON CHICKS,83,11/1/2011,435,
216,1213,NA,44923,0,NA,,CROZ,M,14A,44923_2,UND,1E,CR8,CR,1/22/2013,,,,44923,UB,"ONLY ONE FISH TAGGED CHICK BANDED, BUT THE OTHER ONE WAS LIKELY SEEN (AND NOT CAUGHT) IN EARLY FEB",NA,NA,NA,UND,UND,NA,NA,NA,NA,NA,NA,NA,NA,"fruit sizes only given once in CR, GF and MEL on 01-04"
,1213,NA,46555,0,NA,,CROZ,M,5,46555_2,UND,2E,CR8,CR,1/22/2013,,,,46555,UB,"1 FISH TAGGED CHICK BANDED, THE OTHER NOT FOUND, BUT IT WAS BIG AND CRECHED EARLY ON",,G,1,PA,,0,2013,1/4/2013,ELP,UB. PINEAPPLE SIZED FISH TAGGED CHICK AT NEST TAG,125,11/1/2011,430,"2 FT CHX in CR 1-08 PA and MEL, only PA given as last G statu 1-04s but potentially one already CR?"
234,1213,NA,46746,0,NA,,CROZ,P,3,46746_2,GF,2E,UNK,CR,1/8/2013,,,,46746,UB,FISH TAGGED CHICKS SEEN CRECHED ON 1/8 BUT THEN NOT AGAIN,NA,NA,NA,UND,UND,NA,2013,12/31/2012,NA,NA,NA,NA,NA,"last record with chx size given GF and GF on 12-31, added here, both not seen after 1-08 = NB"
219,1213,NA,47029,0,NA,,CROZ,M,3,47029_2,OR,2E,CR8,CR,1/22/2013,,,,47029,UB,"FISH TAGGED CHICK BANDED, BUT IT WAS SCRAWNY",19,BR,2,GF,OR,0,2013,1/7/2013,ELP,UB. GRAPEFRUIT AND APPLE,164,11/1/2011,433,2ND CHICK ADDED BUT PROBABLY DIDN'T CR
221,1213,NA,50833,0,NA,,CROZ,M,3A,50833_2,MEL,2E,CR8,CR,1/22/2013,,,,50833,UB,FISH TAGGED CHICK BANDED,8,BR,2,PA,PA,0,2013,1/4/2013,MM,BOTH CH PA-SIZED.,421,11/1/2011,430,"ELP CALLED MEL ON 1-7, CH2 SKUAD 1-14, OR ON 1-3!"
246,1314,NA,22716,0,NA,,CROZ,M,8,22716_2,GF,2E,CR8,CR,1/18/2014,,,,22716,UB,1 FT CH SEEN TWICE AFTER CR'ED,5,BR,2,PA,GF,0,2014,1/11/2014,MM,"ONE CHICK PINEAPPLE SIZE, THE OTHER GRAPEFRUIT SIZE",4,11/1/2011,802,ONLY 1 CHICK SEEN IN CR
325,1314,NA,46678,0,NA,,CROZ,M,MIS,46678_2,UND,2E,CR1,CR,1/17/2014,,,,46678,UB,ACCEL/GROWTH STUDY. FT CH-A SEEN IN CR MULTIPLE TIMES. CH-B FOUND DEAD IN NEST ON 12/27,4,G,1,GF,,0,2014,1/11/2014,AS,UB ON. FT CH (101/111) LARGE GRAPEFRUIT SIZE JUST OUTSIDE NEST,141,11/1/2011,802,CH2 DEAD IN NEST
292,1314,NA,48474,0,NA,,CROZ,M,3,48474_2,UND,2E,CR8,CR,1/17/2014,,,,48474,UB,CHX FT'ED. 1 CH SEEN IN CR,14A,BR,2,GF,GF,0,2014,1/5/2014,AM,GRAPEFRUIT SIZE CHICKS,233,11/1/2011,796,ONLY ONE SEEN IN CR
306,1314,NA,49575,0,NA,,CROZ,M,8,49575_2,LEM,2E,CR8,CR,1/14/2014,,,,49575,UB,"BIGGER CH FT'ED. SEEN IN CR. SMALLER CH TOO SMALL TO FT, LIKELY DIDN'T SURVIVE LONG EVEN IF MADE IT TO CR",5,BR,2,MEL,LEM,0,2014,1/8/2014,MM,FISHTAGGED LARGER CHICK. SMALL CHICK IS LEMON SIZE.,319,11/1/2011,799,ONLY LARGER CH FT
328,1314,NA,49472,0,NA,,CROZ,M,3,49472_2,OR,2E,CR1,CR,1/17/2014,,,,49472,UB,FT CH-A SEEN IN CR MULTIPLE TIMES. LAST SEEN PINEAPPLE SIZE AND 25 DO. CH-B LIKELY DEAD 1/5.,3,BR,1,GF,,0,2014,1/8/2014,AS,BNR. LARGE GRAPEFRUIT SIZE CHICK,301,11/1/2011,799,2ND CH DIED IN NEST
329,1314,NA,49670,0,NA,,CROZ,M,8,49670_1,OR,2E,CR1,CR,1/17/2014,,,,49670,UB,CH-B MISSING BEFORE FT'D. FT CH-A SEEN IN CR SEVERAL TIMES. LAST SEEN GRAPEFRUIT SIZE AT 25 DO. COULD NOT FIND FOR BANDING,3,BR,2,GF,OR,0,2014,1/8/2014,AS,1 GRAPEFRUIT AND 1 ORANGE SIZE CHICK. RSO,324,11/1/2011,799,ONLY LARGER CH FT
332,1314,NA,50054,0,NA,,CROZ,M,3A,50054_2,OR,2E,CR8,CR,1/17/2014,,,,50054,UB,ACCEL/GROWHT STUDY. FT CH-A SEEN IN CR MULTIPLE TIMES. CH-B LAST SEEN ~12 D.O. AND LARGE ORANGE SIZE. FT CH-B NEVER SEEN IN CR,3A,BR,2,MEL,OR,0,2014,1/5/2014,AS,CH A MELON SIZE. CH B LARGE ORANGE SIZE,366,11/1/2011,796,ONLY 1 CHICK SEEN IN CR
333,1314,NA,50151,0,NA,,CROZ,M,8,50151_2,OR,2E,CR2?,CR,1/27/2014,,,,50151,UB,"FT CH-A SEEN IN CR MULTIPLE TIMES, BANDED 65223. CH-B FOUND DEAD AT ~15 D.O. MAY HAVE CR THEN DIED.",8,BR,2,GF,OR,0,2014,1/8/2014,AS,1 GRAPEFRUIT AND 1 ORANGE SIZE CHICK,369,11/1/2011,799,2nd ch never seen in cr
334,1314,NA,50198,0,NA,,CROZ,M,MIS,50198_2,OR,2E,CR1,CR,1/17/2014,,,,50198,UB,FT CH-A SEEN IN CR MULTIPLE TIMES. CH-B FOUND DEAD @ ~ 16 D.O. COULD NOT FIND CH-A FOR BANDING. BB SEEN STANDING AROUND LATE WITH NO CH,MIS,BR,2,GF,OR,0,2014,1/5/2014,AS,CH A LARGE GRAPEFRUIT SIZE. CH B SMALL ORANGE SIZE,374,11/1/2011,796,2nd ch found dead in cr
336,1314,NA,50236,0,NA,,CROZ,M,3,50236_2,UND,2C,CR1?,G?,1/11/2014,,,,50236,UB,CH-B GONE AFTER ~ 10 DAYS. FT CH-A MAY HAVE CR BUT NEVER SAY FT IN CR. BB SEEN AT NEST ALONE TWICE  AFTER CH-A LAST SEEN.,3,BR,1,GF,,0,2014,1/8/2014,AS,BNR. SM GRAPEFRUIT SIZE CH.,379,11/1/2011,799,2ND CHICK LOST EARLY
338,1314,NA,50833,0,NA,,CROZ,M,8,50833_2,UND,2E,CR1,CR,1/17/2014,,,,50833,UB,FT CH-A SEEN MULTIPLE TIMES IN CR. LAST SEEN LARGE PINEAPPLE SIZE@ ~28 D.O. CH-B MISSING AT ~ 14 D.O.,8,BR,1,GF,,0,2014,1/8/2014,AS,CH LARGE GRAPEFRUIT SIZE,422,11/1/2011,799,ONLY 1 CH CR
345,1314,NA,51089,0,NA,,CROZ,L,LCITY,51089_2,UND,2E,CR1,CR,1/17/2014,,,,51089,UB,ACCEL/GROWTH STUDY. 1CH LOST EARLY. OTHER WAS SEEN IN CR UNTIL 1/17 THEN NOT REFOUND.,,BR,1,PA,,1,2014,1/5/2014,AV,PINEAPPLE SIZE CHICK,451,11/1/2011,796,2ND CH DIED IN NEST
263,1314,NA,62012,0,NA,,CROZ,M,8,62012_2,UND,2E,CR1,CR,1/17/2014,,,,62012,UB,"CH-A FT AND SEEN MULTIPLE TIMES IN CR. CH-B NOT FT, LAST SEEN 8 DAYS OLD",8,BR,2,MEL,,0,2014,1/5/2014,AS,UB ON. CHICK A SIZE OF SMALL MELON. COULDN'T GET SIZE ON CHICK B,486,11/1/2011,796,ONLY ONE CH FT
32,1617,m7,49234,0,NA,,CROZ,M,7,49234_2,OR,2E,CR8,BR,1/1/2017,GF,OR,1/5/2017,49234,UB,"FT CHX, ONE CONFIRMED IN CRECHE, OTHER OF UNKNOWN FATE",7,BR,2,GF,OR,3,2017,1/1/2017,EAB,GDR OK,NA,11/1/2011,1888,2nd ch never seen in cr
49,1617,m9-10,62116,0,NA,,CROZ,M,9-10,62116_2,OR,8E,CR1,CR,1/11/2017,PA,,1/11/2017,62116,UB,,9-10,G,2,MEL,OR,2,2017,1/5/2017,DJ,2 FT CHX SEEN,NA,11/1/2011,1892,2nd ch never seen in cr
50,1617,m23,49389,0,NA,,CROZ,M,23,49389_2,GF,2E,CR1,CR,1/8/2017,,,1/8/2017,49389,UB,,23,BR,2,GF,GF,3,2017,1/1/2017,DJ,UB ON.  BOTH CHICKS SEEN WITH FISH TAGS.,NA,11/1/2011,1888,ONLY 1 CHICK SEEN IN CR
55,1617,m8,46334,0,NA,,CROZ,M,8,46334_2,MEL,2E,CR1,CR,1/11/2017,PA,,1/8/2017,46334,UB,ONE FISH TAG CHICK 088 BANDED ON 1/21. BAND 74551. 2ND FISH TAG NOT FOUND.,8,G,2,PA,MEL,0,2017,1/5/2017,AL,,NA,11/1/2011,1892,
61,1617,m1,70708,0,74924,10K scale,CROZ,M,1,70708_2,OR,2E,CR8,CR,1/7/2017,MEL,,1/7/2017,70708,UB,FISHTAGGED 2 CHX BUT ONLY ONE SEEN IN CRECHE,1,BR,2,GF,OR,0,2017,1/1/2017,MLE,UB ON; FT CHX 152 AND 153,NA,11/1/2011,1888,ONLY 1 CHICK SEEN IN CR
66,1617,m34-35,51326,0,NA,,CROZ,M,33-35,51326_2,GF,1E,CR8,BR,1/8/2017,MEL,GF,1/11/2017,51326,UB,"FT CHX, 1 CONFIRMED CR",34/35,BR,2,MEL,GF,1,2017,1/8/2017,EAB,"UB ON, FT CHX IN NEST",NA,11/1/2011,1895,ONLY 1 CHICK SEEN IN CR
